source_updated_at,fetched_at,location,district,dico,index_name,index_scope,target_date,index_value,risk_label,risk_level_order,provisional_note,season,recommendation_summary,source
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-06,0,Sem aumento relativo estimado,0,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,Sem aumento relativo estimado por frio no distrito do Porto.,SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-07,0,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-08,0,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-09,0.1,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-10,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-11,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-12,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-13,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-14,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-15,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-16,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-17,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-18,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-19,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-20,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-21,0.7,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-22,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-23,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-24,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-25,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-26,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-27,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-28,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-29,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-11-30,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-01,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-02,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-03,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-04,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-05,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-06,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-07,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-08,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-09,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-10,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-11,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-12,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-13,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-14,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-15,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-16,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-17,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-18,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-19,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-20,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-21,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-22,0.6,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-23,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-24,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-25,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-26,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-27,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-28,0.3,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-29,0.5,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-30,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2019-12-31,0.2,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2020-01-01,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2020-01-02,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
2026-04-01T11:19:00.733+01:00,2026-05-07T09:40:27Z,Matosinhos,Porto,1308,FRIESA,Porto - população geral,2020-01-03,0.4,Aumento relativo estimado associado ao frio,1,Últimos 9 dias provisórios; disponibilizado em dias úteis entre novembro e março. A API pública não inclui os limiares operacionais dos níveis de alerta FRIESA.,novembro-março,"FRIESA positivo no distrito do Porto; reforçar medidas de frio, sobretudo para pessoas idosas e vulneráveis.",SNS Transparência/INSA Índice FRIESA
